emoji,emoji_name,emoji_status,source,load_datetime
🧏🏻‍♀,:deaf_woman_light_skin_tone:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
🧏🏾‍♀️,:deaf_woman_medium-dark_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🧏🏾‍♀,:deaf_woman_medium-dark_skin_tone:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
🧏🏼‍♀️,:deaf_woman_medium-light_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🧏🏼‍♀,:deaf_woman_medium-light_skin_tone:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
🧏🏽‍♀️,:deaf_woman_medium_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🧏🏽‍♀,:deaf_woman_medium_skin_tone:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
🌳,:deciduous_tree:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🦌,:deer:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🚚,:delivery_truck:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🏬,:department_store:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🏚️,:derelict_house:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🏚,:derelict_house:,unqualified,2,2023-06-08 12:04:07.045541+00:00
🏜️,:desert:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🏜,:desert:,unqualified,2,2023-06-08 12:04:07.045541+00:00
🏝️,:desert_island:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🏝,:desert_island:,unqualified,2,2023-06-08 12:04:07.045541+00:00
🖥️,:desktop_computer:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🖥,:desktop_computer:,unqualified,2,2023-06-08 12:04:07.045541+00:00
🕵️,:detective:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🕵,:detective:,unqualified,2,2023-06-08 12:04:07.045541+00:00
🕵🏿,:detective_dark_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🕵🏻,:detective_light_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🕵🏾,:detective_medium-dark_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🕵🏼,:detective_medium-light_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🕵🏽,:detective_medium_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
♦️,:diamond_suit:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
♦,:diamond_suit:,unqualified,2,2023-06-08 12:04:07.045541+00:00
💠,:diamond_with_a_dot:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🔅,:dim_button:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
😞,:disappointed_face:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🥸,:disguised_face:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
➗,:divide:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🤿,:diving_mask:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🪔,:diya_lamp:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
💫,:dizzy:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🧬,:dna:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🦤,:dodo:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🐕,:dog:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🐶,:dog_face:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
💵,:dollar_banknote:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🐬,:dolphin:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🫏,:donkey:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🚪,:door:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🫥,:dotted_line_face:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🔯,:dotted_six-pointed_star:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
➿,:double_curly_loop:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
‼️,:double_exclamation_mark:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
‼,:double_exclamation_mark:,unqualified,2,2023-06-08 12:04:07.045541+00:00
🍩,:doughnut:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🕊️,:dove:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🕊,:dove:,unqualified,2,2023-06-08 12:04:07.045541+00:00
↙️,:down-left_arrow:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
↙,:down-left_arrow:,unqualified,2,2023-06-08 12:04:07.045541+00:00
↘️,:down-right_arrow:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
↘,:down-right_arrow:,unqualified,2,2023-06-08 12:04:07.045541+00:00
⬇️,:down_arrow:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
⬇,:down_arrow:,unqualified,2,2023-06-08 12:04:07.045541+00:00
😓,:downcast_face_with_sweat:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🔽,:downwards_button:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🐉,:dragon:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🐲,:dragon_face:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👗,:dress:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🤤,:drooling_face:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🩸,:drop_of_blood:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
💧,:droplet:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🥁,:drum:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🦆,:duck:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🥟,:dumpling:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
📀,:dvd:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
📧,:e-mail:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🦅,:eagle:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👂,:ear:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👂🏿,:ear_dark_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👂🏻,:ear_light_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👂🏾,:ear_medium-dark_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👂🏼,:ear_medium-light_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👂🏽,:ear_medium_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🌽,:ear_of_corn:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🦻,:ear_with_hearing_aid:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🦻🏿,:ear_with_hearing_aid_dark_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🦻🏻,:ear_with_hearing_aid_light_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🦻🏾,:ear_with_hearing_aid_medium-dark_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🦻🏼,:ear_with_hearing_aid_medium-light_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🦻🏽,:ear_with_hearing_aid_medium_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🥚,:egg:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🍆,:eggplant:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
✴️,:eight-pointed_star:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
✴,:eight-pointed_star:,unqualified,2,2023-06-08 12:04:07.045541+00:00
✳️,:eight-spoked_asterisk:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
✳,:eight-spoked_asterisk:,unqualified,2,2023-06-08 12:04:07.045541+00:00
🕣,:eight-thirty:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🕗,:eight_o’clock:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
⏏️,:eject_button:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
⏏,:eject_button:,unqualified,2,2023-06-08 12:04:07.045541+00:00
🔌,:electric_plug:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🐘,:elephant:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🛗,:elevator:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🕦,:eleven-thirty:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🕚,:eleven_o’clock:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🧝,:elf:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🧝🏿,:elf_dark_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🧝🏻,:elf_light_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🧝🏾,:elf_medium-dark_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🧝🏼,:elf_medium-light_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🧝🏽,:elf_medium_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🪹,:empty_nest:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
😡,:enraged_face:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
✉️,:envelope:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
✉,:envelope:,unqualified,2,2023-06-08 12:04:07.045541+00:00
📩,:envelope_with_arrow:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
💶,:euro_banknote:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🌲,:evergreen_tree:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🐑,:ewe:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
⁉️,:exclamation_question_mark:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
⁉,:exclamation_question_mark:,unqualified,2,2023-06-08 12:04:07.045541+00:00
🤯,:exploding_head:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
😑,:expressionless_face:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👁️,:eye:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👁,:eye:,unqualified,2,2023-06-08 12:04:07.045541+00:00
👁️‍🗨️,:eye_in_speech_bubble:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👁‍🗨️,:eye_in_speech_bubble:,unqualified,2,2023-06-08 12:04:07.045541+00:00
👁️‍🗨,:eye_in_speech_bubble:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
👁‍🗨,:eye_in_speech_bubble:,unqualified,2,2023-06-08 12:04:07.045541+00:00
👀,:eyes:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
😘,:face_blowing_a_kiss:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
😮‍💨,:face_exhaling:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🥹,:face_holding_back_tears:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
😶‍🌫️,:face_in_clouds:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
😶‍🌫,:face_in_clouds:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
😋,:face_savoring_food:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
😱,:face_screaming_in_fear:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🤮,:face_vomiting:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
😵,:face_with_crossed-out_eyes:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🫤,:face_with_diagonal_mouth:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🤭,:face_with_hand_over_mouth:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🤕,:face_with_head-bandage:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
😷,:face_with_medical_mask:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🧐,:face_with_monocle:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🫢,:face_with_open_eyes_and_hand_over_mouth:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
😮,:face_with_open_mouth:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🫣,:face_with_peeking_eye:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🤨,:face_with_raised_eyebrow:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🙄,:face_with_rolling_eyes:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
😵‍💫,:face_with_spiral_eyes:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
😤,:face_with_steam_from_nose:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🤬,:face_with_symbols_on_mouth:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
😂,:face_with_tears_of_joy:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🤒,:face_with_thermometer:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
😛,:face_with_tongue:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
😶,:face_without_mouth:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🏭,:factory:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🧑‍🏭,:factory_worker:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🧑🏿‍🏭,:factory_worker_dark_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🧑🏻‍🏭,:factory_worker_light_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🧑🏾‍🏭,:factory_worker_medium-dark_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🧑🏼‍🏭,:factory_worker_medium-light_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🧑🏽‍🏭,:factory_worker_medium_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🧚,:fairy:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🧚🏿,:fairy_dark_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🧚🏻,:fairy_light_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🧚🏾,:fairy_medium-dark_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🧚🏼,:fairy_medium-light_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🧚🏽,:fairy_medium_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🧆,:falafel:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🍂,:fallen_leaf:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👪,:family:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👨‍👦,:family_man_boy:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👨‍👦‍👦,:family_man_boy_boy:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👨‍👧,:family_man_girl:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👨‍👧‍👦,:family_man_girl_boy:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👨‍👧‍👧,:family_man_girl_girl:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👨‍👨‍👦,:family_man_man_boy:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👨‍👨‍👦‍👦,:family_man_man_boy_boy:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👨‍👨‍👧,:family_man_man_girl:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👨‍👨‍👧‍👦,:family_man_man_girl_boy:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👨‍👨‍👧‍👧,:family_man_man_girl_girl:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👨‍👩‍👦,:family_man_woman_boy:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👨‍👩‍👦‍👦,:family_man_woman_boy_boy:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👨‍👩‍👧,:family_man_woman_girl:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👨‍👩‍👧‍👦,:family_man_woman_girl_boy:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👨‍👩‍👧‍👧,:family_man_woman_girl_girl:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👩‍👦,:family_woman_boy:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👩‍👦‍👦,:family_woman_boy_boy:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👩‍👧,:family_woman_girl:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👩‍👧‍👦,:family_woman_girl_boy:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👩‍👧‍👧,:family_woman_girl_girl:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👩‍👩‍👦,:family_woman_woman_boy:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👩‍👩‍👦‍👦,:family_woman_woman_boy_boy:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👩‍👩‍👧,:family_woman_woman_girl:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👩‍👩‍👧‍👦,:family_woman_woman_girl_boy:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👩‍👩‍👧‍👧,:family_woman_woman_girl_girl:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🧑‍🌾,:farmer:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🧑🏿‍🌾,:farmer_dark_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🧑🏻‍🌾,:farmer_light_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🧑🏾‍🌾,:farmer_medium-dark_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🧑🏼‍🌾,:farmer_medium-light_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🧑🏽‍🌾,:farmer_medium_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
⏩,:fast-forward_button:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
⏬,:fast_down_button:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
⏪,:fast_reverse_button:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
⏫,:fast_up_button:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
📠,:fax_machine:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
😨,:fearful_face:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🪶,:feather:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
♀️,:female_sign:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
♀,:female_sign:,unqualified,2,2023-06-08 12:04:07.045541+00:00
🎡,:ferris_wheel:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
⛴️,:ferry:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
⛴,:ferry:,unqualified,2,2023-06-08 12:04:07.045541+00:00
🏑,:field_hockey:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🗄️,:file_cabinet:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🗄,:file_cabinet:,unqualified,2,2023-06-08 12:04:07.045541+00:00
📁,:file_folder:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🎞️,:film_frames:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🎞,:film_frames:,unqualified,2,2023-06-08 12:04:07.045541+00:00
📽️,:film_projector:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
📽,:film_projector:,unqualified,2,2023-06-08 12:04:07.045541+00:00
🔥,:fire:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🚒,:fire_engine:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🧯,:fire_extinguisher:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🧨,:firecracker:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🧑‍🚒,:firefighter:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🧑🏿‍🚒,:firefighter_dark_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🧑🏻‍🚒,:firefighter_light_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🧑🏾‍🚒,:firefighter_medium-dark_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🧑🏼‍🚒,:firefighter_medium-light_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🧑🏽‍🚒,:firefighter_medium_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🎆,:fireworks:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🌓,:first_quarter_moon:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🌛,:first_quarter_moon_face:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🐟,:fish:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🍥,:fish_cake_with_swirl:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🎣,:fishing_pole:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🕠,:five-thirty:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🕔,:five_o’clock:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
⛳,:flag_in_hole:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🦩,:flamingo:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🔦,:flashlight:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🥿,:flat_shoe:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🫓,:flatbread:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
⚜️,:fleur-de-lis:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
⚜,:fleur-de-lis:,unqualified,2,2023-06-08 12:04:07.045541+00:00
💪,:flexed_biceps:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
💪🏿,:flexed_biceps_dark_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
💪🏻,:flexed_biceps_light_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
💪🏾,:flexed_biceps_medium-dark_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
💪🏼,:flexed_biceps_medium-light_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
